r1 void vitreous
946.23000 1.00034 1.35045
946.24000 1.00034 1.35045
946.25000 1.00034 1.35045
946.26000 1.00034 1.35045
946.27000 1.00034 1.35045
946.28000 1.00034 1.35045
946.29000 1.00034 1.35045
946.30000 1.00034 1.35045
946.31000 1.00034 1.35045
946.32000 1.00034 1.35045
946.33000 1.00034 1.35045
946.34000 1.00034 1.35045
946.35000 1.00034 1.35045
946.36000 1.00034 1.35045
946.37000 1.00034 1.35045
946.38000 1.00034 1.35045
946.39000 1.00034 1.35045
946.40000 1.00034 1.35045
946.41000 1.00034 1.35045
946.42000 1.00034 1.35045
946.43000 1.00034 1.35045
946.44000 1.00034 1.35045
946.45000 1.00034 1.35045
946.46000 1.00034 1.35045
946.47000 1.00034 1.35045
946.48000 1.00034 1.35045
946.49000 1.00034 1.35045
946.50000 1.00034 1.35045
946.51000 1.00034 1.35045
946.52000 1.00034 1.35045
946.53000 1.00034 1.35045
946.54000 1.00034 1.35045
946.55000 1.00034 1.35045
946.56000 1.00034 1.35045
946.57000 1.00034 1.35045
946.58000 1.00034 1.35045
946.59000 1.00034 1.35045
946.60000 1.00034 1.35045
946.61000 1.00034 1.35045
946.62000 1.00034 1.35045
946.63000 1.00034 1.35045
946.64000 1.00034 1.35045
946.65000 1.00034 1.35045
946.66000 1.00034 1.35045
946.67000 1.00034 1.35045
946.68000 1.00034 1.35045
946.69000 1.00034 1.35045
946.70000 1.00034 1.35045
946.71000 1.00034 1.35045
946.72000 1.00034 1.35045
946.73000 1.00034 1.35045
946.74000 1.00034 1.35045
946.75000 1.00034 1.35045
946.76000 1.00034 1.35045
946.77000 1.00034 1.35045
946.78000 1.00034 1.35045
946.79000 1.00034 1.35045
946.80000 1.00034 1.35045
946.81000 1.00034 1.35045
946.82000 1.00034 1.35045
946.83000 1.00034 1.35045
946.84000 1.00034 1.35045
946.85000 1.00034 1.35045
946.86000 1.00034 1.35045
946.87000 1.00034 1.35045
946.88000 1.00034 1.35045
946.89000 1.00034 1.35045
946.90000 1.00034 1.35045
946.91000 1.00034 1.35045
946.92000 1.00034 1.35045
946.93000 1.00034 1.35045
946.94000 1.00034 1.35045
946.95000 1.00034 1.35045
946.96000 1.00034 1.35045
946.97000 1.00034 1.35045
946.98000 1.00034 1.35045
946.99000 1.00034 1.35045
947.00000 1.00034 1.35045
947.01000 1.00034 1.35045
947.02000 1.00034 1.35045
947.03000 1.00034 1.35045
947.04000 1.00034 1.35045
947.05000 1.00034 1.35045
947.06000 1.00034 1.35045
947.07000 1.00034 1.35045
947.08000 1.00034 1.35045
947.09000 1.00034 1.35045
947.10000 1.00034 1.35045
947.11000 1.00034 1.35045
947.12000 1.00034 1.35045
947.13000 1.00034 1.35045
947.14000 1.00034 1.35045
947.15000 1.00034 1.35045
947.16000 1.00034 1.35045
947.17000 1.00034 1.35045
947.18000 1.00034 1.35045
947.19000 1.00034 1.35045
947.20000 1.00034 1.35045
947.21000 1.00034 1.35045
947.22000 1.00034 1.35045
947.23000 1.00034 1.35045
947.24000 1.00034 1.35045
947.25000 1.00034 1.35045
947.26000 1.00034 1.35045
947.27000 1.00034 1.35045
947.28000 1.00034 1.35045
947.29000 1.00034 1.35045
947.30000 1.00034 1.35045
947.31000 1.00034 1.35045
947.32000 1.00034 1.35045
947.33000 1.00034 1.35045
947.34000 1.00034 1.35045
947.35000 1.00034 1.35045
947.36000 1.00034 1.35045
947.37000 1.00034 1.35045
947.38000 1.00034 1.35045
947.39000 1.00034 1.35045
947.40000 1.00034 1.35045
947.41000 1.00034 1.35045
947.42000 1.00034 1.35045
947.43000 1.00034 1.35045
947.44000 1.00034 1.35045
947.45000 1.00034 1.35045
947.46000 1.00034 1.35045
947.47000 1.00034 1.35045
947.48000 1.00034 1.35045
947.49000 1.00034 1.35045
947.50000 1.00034 1.35045
947.51000 1.00034 1.35045
947.52000 1.00034 1.35045
947.53000 1.00034 1.35045
947.54000 1.00034 1.35045
947.55000 1.00034 1.35045
947.56000 1.00034 1.35045
947.57000 1.00034 1.35045
947.58000 1.00034 1.35045
947.59000 1.00034 1.35045
947.60000 1.00034 1.35045
947.61000 1.00034 1.35045
947.62000 1.00034 1.35045
947.63000 1.00034 1.35045
947.64000 1.00034 1.35045
947.65000 1.00034 1.35045
947.66000 1.00034 1.35045
947.67000 1.00034 1.35045
947.68000 1.00034 1.35045
947.69000 1.00034 1.35045
947.70000 1.00034 1.35045
947.71000 1.00034 1.35045
947.72000 1.00034 1.35045
947.73000 1.00034 1.35045
947.74000 1.00034 1.35045
947.75000 1.00034 1.35045
947.76000 1.00034 1.35045
947.77000 1.00034 1.35045
947.78000 1.00034 1.35045
947.79000 1.00034 1.35045
947.80000 1.00034 1.35045
947.81000 1.00034 1.35045
947.82000 1.00034 1.35045
947.83000 1.00034 1.35045
947.84000 1.00034 1.35045
947.85000 1.00034 1.35045
947.86000 1.00034 1.35045
947.87000 1.00034 1.35045
947.88000 1.00034 1.35045
947.89000 1.00034 1.35045
947.90000 1.00034 1.35045
947.91000 1.00034 1.35045
947.92000 1.00034 1.35045
947.93000 1.00034 1.35045
947.94000 1.00034 1.35045
947.95000 1.00034 1.35045
947.96000 1.00034 1.35045
947.97000 1.00034 1.35045
947.98000 1.00034 1.35045
947.99000 1.00034 1.35045
948.00000 1.00034 1.35045
948.01000 1.00034 1.35045
948.02000 1.00034 1.35045
948.03000 1.00034 1.35045
948.04000 1.00034 1.35045
948.05000 1.00034 1.35045
948.06000 1.00034 1.35045
948.07000 1.00034 1.35045
948.08000 1.00034 1.35045
948.09000 1.00034 1.35045
948.10000 1.00034 1.35045
948.11000 1.00034 1.35045
948.12000 1.00034 1.35045
948.13000 1.00034 1.35045
948.14000 1.00034 1.35045
948.15000 1.00034 1.35045
948.16000 1.00034 1.35045
948.17000 1.00034 1.35045
948.18000 1.00034 1.35045
948.19000 1.00034 1.35045
948.20000 1.00034 1.35045
948.21000 1.00034 1.35045
948.22000 1.00034 1.35045
948.23000 1.00034 1.35045
948.24000 1.00034 1.35045
948.25000 1.00034 1.35045
948.26000 1.00034 1.35045
948.27000 1.00034 1.35045
948.28000 1.00034 1.35045
948.29000 1.00034 1.35045
948.30000 1.00034 1.35045
948.31000 1.00034 1.35045
948.32000 1.00034 1.35045
948.33000 1.00034 1.35045
948.34000 1.00034 1.35045
948.35000 1.00034 1.35045
948.36000 1.00034 1.35045
948.37000 1.00034 1.35045
948.38000 1.00034 1.35045
948.39000 1.00034 1.35045
948.40000 1.00034 1.35045
948.41000 1.00034 1.35045
948.42000 1.00034 1.35045
948.43000 1.00034 1.35045
948.44000 1.00034 1.35045
948.45000 1.00034 1.35045
948.46000 1.00034 1.35045
948.47000 1.00034 1.35045
948.48000 1.00034 1.35045
948.49000 1.00034 1.35045
948.50000 1.00034 1.35045
948.51000 1.00034 1.35045
948.52000 1.00034 1.35045
948.53000 1.00034 1.35045
948.54000 1.00034 1.35045
948.55000 1.00034 1.35045
948.56000 1.00034 1.35045
948.57000 1.00034 1.35045
948.58000 1.00034 1.35045
948.59000 1.00034 1.35045
948.60000 1.00034 1.35045
948.61000 1.00034 1.35045
948.62000 1.00034 1.35045
948.63000 1.00034 1.35045
948.64000 1.00034 1.35045
948.65000 1.00034 1.35045
948.66000 1.00034 1.35045
948.67000 1.00034 1.35045
948.68000 1.00034 1.35045
948.69000 1.00034 1.35045
948.70000 1.00034 1.35045
948.71000 1.00034 1.35045
948.72000 1.00034 1.35045
948.73000 1.00034 1.35045
948.74000 1.00034 1.35045
948.75000 1.00034 1.35045
948.76000 1.00034 1.35045
948.77000 1.00034 1.35045
948.78000 1.00034 1.35045
948.79000 1.00034 1.35045
948.80000 1.00034 1.35045
948.81000 1.00034 1.35045
948.82000 1.00034 1.35045
948.83000 1.00034 1.35045
948.84000 1.00034 1.35045
948.85000 1.00034 1.35045
948.86000 1.00034 1.35045
948.87000 1.00034 1.35045
948.88000 1.00034 1.35045
948.89000 1.00034 1.35045
948.90000 1.00034 1.35045
948.91000 1.00034 1.35045
948.92000 1.00034 1.35045
948.93000 1.00034 1.35045
948.94000 1.00034 1.35045
948.95000 1.00034 1.35045
948.96000 1.00034 1.35045
948.97000 1.00034 1.35045
948.98000 1.00034 1.35045
948.99000 1.00034 1.35045
949.00000 1.00034 1.35045
949.01000 1.00034 1.35045
949.02000 1.00034 1.35045
949.03000 1.00034 1.35045
949.04000 1.00034 1.35045
949.05000 1.00034 1.35045
949.06000 1.00034 1.35045
949.07000 1.00034 1.35045
949.08000 1.00034 1.35045
949.09000 1.00034 1.35045
949.10000 1.00034 1.35045
949.11000 1.00034 1.35045
949.12000 1.00034 1.35045
949.13000 1.00034 1.35045
949.14000 1.00034 1.35045
949.15000 1.00034 1.35045
949.16000 1.00034 1.35045
949.17000 1.00034 1.35045
949.18000 1.00034 1.35045
949.19000 1.00034 1.35045
949.20000 1.00034 1.35045
949.21000 1.00034 1.35045
949.22000 1.00034 1.35045
949.23000 1.00034 1.35045
949.24000 1.00034 1.35045
949.25000 1.00034 1.35045
949.26000 1.00034 1.35045
949.27000 1.00034 1.35045
949.28000 1.00034 1.35045
949.29000 1.00034 1.35045
949.30000 1.00034 1.35045
949.31000 1.00034 1.35045
949.32000 1.00034 1.35045
949.33000 1.00034 1.35045
949.34000 1.00034 1.35045
949.35000 1.00034 1.35045
949.36000 1.00034 1.35045
949.37000 1.00034 1.35045
949.38000 1.00034 1.35045
949.39000 1.00034 1.35045
949.40000 1.00034 1.35045
949.41000 1.00034 1.35045
949.42000 1.00034 1.35045
949.43000 1.00034 1.35045
949.44000 1.00034 1.35045
949.45000 1.00034 1.35045
949.46000 1.00034 1.35045
949.47000 1.00034 1.35045
949.48000 1.00034 1.35045
949.49000 1.00034 1.35045
949.50000 1.00034 1.35045
949.51000 1.00034 1.35045
949.52000 1.00034 1.35045
949.53000 1.00034 1.35045
949.54000 1.00034 1.35045
949.55000 1.00034 1.35045
949.56000 1.00034 1.35045
949.57000 1.00034 1.35045
949.58000 1.00034 1.35045
949.59000 1.00034 1.35045
949.60000 1.00034 1.35045
949.61000 1.00034 1.35045
949.62000 1.00034 1.35045
949.63000 1.00034 1.35045
949.64000 1.00034 1.35045
949.65000 1.00034 1.35045
949.66000 1.00034 1.35045
949.67000 1.00034 1.35045
949.68000 1.00034 1.35045
949.69000 1.00034 1.35045
949.70000 1.00034 1.35045
949.71000 1.00034 1.35045
949.72000 1.00034 1.35045
949.73000 1.00034 1.35045
949.74000 1.00034 1.35045
949.75000 1.00034 1.35045
949.76000 1.00034 1.35045
949.77000 1.00034 1.35045
949.78000 1.00034 1.35045
949.79000 1.00034 1.35045
949.80000 1.00034 1.35045
949.81000 1.00034 1.35045
949.82000 1.00034 1.35045
949.83000 1.00034 1.35045
949.84000 1.00034 1.35045
949.85000 1.00034 1.35045
949.86000 1.00034 1.35045
949.87000 1.00034 1.35045
949.88000 1.00034 1.35045
949.89000 1.00034 1.35045
949.90000 1.00034 1.35045
949.91000 1.00034 1.35045
949.92000 1.00034 1.35045
949.93000 1.00034 1.35045
949.94000 1.00034 1.35045
949.95000 1.00034 1.35045
949.96000 1.00034 1.35045
949.97000 1.00034 1.35045
949.98000 1.00034 1.35045
949.99000 1.00034 1.35045
950.00000 1.00034 1.35045
950.01000 1.00034 1.35045
950.02000 1.00034 1.35045
950.03000 1.00034 1.35045
950.04000 1.00034 1.35045
950.05000 1.00034 1.35045
950.06000 1.00034 1.35045
950.07000 1.00034 1.35045
950.08000 1.00034 1.35045
950.09000 1.00034 1.35045
950.10000 1.00034 1.35045
950.11000 1.00034 1.35045
950.12000 1.00034 1.35045
950.13000 1.00034 1.35045
950.14000 1.00034 1.35045
950.15000 1.00034 1.35045
950.16000 1.00034 1.35045
950.17000 1.00034 1.35045
950.18000 1.00034 1.35045
950.19000 1.00034 1.35045
950.20000 1.00034 1.35045
950.21000 1.00034 1.35045
950.22000 1.00034 1.35045
950.23000 1.00034 1.35045
950.24000 1.00034 1.35045
950.25000 1.00034 1.35045
950.26000 1.00034 1.35045
950.27000 1.00034 1.35045
950.28000 1.00034 1.35045
950.29000 1.00034 1.35045
950.30000 1.00034 1.35045
950.31000 1.00034 1.35045
950.32000 1.00034 1.35045
950.33000 1.00034 1.35045
950.34000 1.00033 1.35045
950.35000 1.00033 1.35045
950.36000 1.00033 1.35045
950.37000 1.00033 1.35045
950.38000 1.00033 1.35045
950.39000 1.00033 1.35045
950.40000 1.00033 1.35045
950.41000 1.00033 1.35045
950.42000 1.00033 1.35045
950.43000 1.00033 1.35045
950.44000 1.00033 1.35045
950.45000 1.00033 1.35045
950.46000 1.00033 1.35045
950.47000 1.00033 1.35045
950.48000 1.00033 1.35045
950.49000 1.00033 1.35045
950.50000 1.00033 1.35045
950.51000 1.00033 1.35045
950.52000 1.00033 1.35045
950.53000 1.00033 1.35045
950.54000 1.00033 1.35045
950.55000 1.00033 1.35045
950.56000 1.00033 1.35045
950.57000 1.00033 1.35045
950.58000 1.00033 1.35045
950.59000 1.00033 1.35045
950.60000 1.00033 1.35045
950.61000 1.00033 1.35045
950.62000 1.00033 1.35045
950.63000 1.00033 1.35045
950.64000 1.00033 1.35045
950.65000 1.00033 1.35045
950.66000 1.00033 1.35045
950.67000 1.00033 1.35045
950.68000 1.00033 1.35045
950.69000 1.00033 1.35045
950.70000 1.00033 1.35045
950.71000 1.00033 1.35045
950.72000 1.00033 1.35045
950.73000 1.00033 1.35045
950.74000 1.00033 1.35045
950.75000 1.00033 1.35045
950.76000 1.00033 1.35045
950.77000 1.00033 1.35045
950.78000 1.00033 1.35045
950.79000 1.00033 1.35045
950.80000 1.00033 1.35045
950.81000 1.00033 1.35045
950.82000 1.00033 1.35045
950.83000 1.00033 1.35045
950.84000 1.00033 1.35045
950.85000 1.00033 1.35045
950.86000 1.00033 1.35045
950.87000 1.00033 1.35045
950.88000 1.00033 1.35045
950.89000 1.00033 1.35045
950.90000 1.00033 1.35045
950.91000 1.00033 1.35045
950.92000 1.00033 1.35045
950.93000 1.00033 1.35045
950.94000 1.00033 1.35045
950.95000 1.00033 1.35045
950.96000 1.00033 1.35045
950.97000 1.00033 1.35045
950.98000 1.00033 1.35045
950.99000 1.00033 1.35045
951.00000 1.00033 1.35045
951.01000 1.00033 1.35045
951.02000 1.00033 1.35045
951.03000 1.00033 1.35045
951.04000 1.00033 1.35045
951.05000 1.00033 1.35045
951.06000 1.00033 1.35045
951.07000 1.00033 1.35045
951.08000 1.00033 1.35045
951.09000 1.00033 1.35045
951.10000 1.00033 1.35045
951.11000 1.00033 1.35045
951.12000 1.00033 1.35045
951.13000 1.00033 1.35045
951.14000 1.00033 1.35045
951.15000 1.00033 1.35045
951.16000 1.00033 1.35045
951.17000 1.00033 1.35045
951.18000 1.00033 1.35045
951.19000 1.00033 1.35045
951.20000 1.00033 1.35045
951.21000 1.00033 1.35045
951.22000 1.00033 1.35045
951.23000 1.00033 1.35045
951.24000 1.00033 1.35045
951.25000 1.00033 1.35045
951.26000 1.00033 1.35045
951.27000 1.00033 1.35045
951.28000 1.00033 1.35045
951.29000 1.00033 1.35045
951.30000 1.00033 1.35045
951.31000 1.00033 1.35045
951.32000 1.00033 1.35045
951.33000 1.00033 1.35045
951.34000 1.00033 1.35045
951.35000 1.00033 1.35045
951.36000 1.00033 1.35045
951.37000 1.00033 1.35045
951.38000 1.00033 1.35045
951.39000 1.00033 1.35045
951.40000 1.00033 1.35045
951.41000 1.00033 1.35045
951.42000 1.00033 1.35045
951.43000 1.00033 1.35045
951.44000 1.00033 1.35045
951.45000 1.00033 1.35045
951.46000 1.00033 1.35045
951.47000 1.00033 1.35045
951.48000 1.00033 1.35045
951.49000 1.00033 1.35045
951.50000 1.00033 1.35045
951.51000 1.00033 1.35045
951.52000 1.00033 1.35045
951.53000 1.00033 1.35045
951.54000 1.00033 1.35045
951.55000 1.00033 1.35045
951.56000 1.00033 1.35045
951.57000 1.00033 1.35045
951.58000 1.00033 1.35045
951.59000 1.00033 1.35045
951.60000 1.00033 1.35045
951.61000 1.00033 1.35045
951.62000 1.00033 1.35045
951.63000 1.00033 1.35045
951.64000 1.00033 1.35045
951.65000 1.00033 1.35045
951.66000 1.00033 1.35045
951.67000 1.00033 1.35045
951.68000 1.00033 1.35045
951.69000 1.00033 1.35045
951.70000 1.00033 1.35045
951.71000 1.00033 1.35045
951.72000 1.00033 1.35045
951.73000 1.00033 1.35045
951.74000 1.00033 1.35045
951.75000 1.00033 1.35045
951.76000 1.00033 1.35045
951.77000 1.00033 1.35045
951.78000 1.00033 1.35045
951.79000 1.00033 1.35045
951.80000 1.00033 1.35045
951.81000 1.00033 1.35045
951.82000 1.00033 1.35045
951.83000 1.00033 1.35045
951.84000 1.00033 1.35045
951.85000 1.00033 1.35045
951.86000 1.00033 1.35045
951.87000 1.00033 1.35045
951.88000 1.00033 1.35045
951.89000 1.00033 1.35045
951.90000 1.00033 1.35045
951.91000 1.00033 1.35045
951.92000 1.00033 1.35045
951.93000 1.00033 1.35045
951.94000 1.00033 1.35045
951.95000 1.00033 1.35045
951.96000 1.00033 1.35045
951.97000 1.00033 1.35045
951.98000 1.00033 1.35045
951.99000 1.00033 1.35045
952.00000 1.00033 1.35045
952.01000 1.00033 1.35045
952.02000 1.00033 1.35045
952.03000 1.00033 1.35045
952.04000 1.00033 1.35045
952.05000 1.00033 1.35045
952.06000 1.00033 1.35045
952.07000 1.00033 1.35045
952.08000 1.00033 1.35045
952.09000 1.00033 1.35045
952.10000 1.00033 1.35045
952.11000 1.00033 1.35045
952.12000 1.00033 1.35045
952.13000 1.00033 1.35045
952.14000 1.00033 1.35045
952.15000 1.00033 1.35045
952.16000 1.00033 1.35045
952.17000 1.00033 1.35045
952.18000 1.00033 1.35045
952.19000 1.00033 1.35045
952.20000 1.00033 1.35045
952.21000 1.00033 1.35045
952.22000 1.00033 1.35045
952.23000 1.00033 1.35045
952.24000 1.00033 1.35045
952.25000 1.00033 1.35045
952.26000 1.00033 1.35045
952.27000 1.00033 1.35045
952.28000 1.00033 1.35045
952.29000 1.00033 1.35045
952.30000 1.00033 1.35045
952.31000 1.00033 1.35045
952.32000 1.00033 1.35045
952.33000 1.00033 1.35045
952.34000 1.00033 1.35045
952.35000 1.00033 1.35045
952.36000 1.00033 1.35045
952.37000 1.00033 1.35045
952.38000 1.00033 1.35045
952.39000 1.00033 1.35045
952.40000 1.00033 1.35045
952.41000 1.00033 1.35045
952.42000 1.00033 1.35045
952.43000 1.00033 1.35045
952.44000 1.00033 1.35045
952.45000 1.00033 1.35045
952.46000 1.00033 1.35045
952.47000 1.00033 1.35045
952.48000 1.00033 1.35045
952.49000 1.00033 1.35045
952.50000 1.00033 1.35045
952.51000 1.00033 1.35045
952.52000 1.00033 1.35045
952.53000 1.00033 1.35045
952.54000 1.00033 1.35045
952.55000 1.00033 1.35045
952.56000 1.00033 1.35045
952.57000 1.00033 1.35045
952.58000 1.00033 1.35045
952.59000 1.00033 1.35045
952.60000 1.00033 1.35045
952.61000 1.00033 1.35045
952.62000 1.00033 1.35045
952.63000 1.00033 1.35045
952.64000 1.00033 1.35045
952.65000 1.00033 1.35045
952.66000 1.00033 1.35045
952.67000 1.00033 1.35045
952.68000 1.00033 1.35045
952.69000 1.00033 1.35045
952.70000 1.00033 1.35045
952.71000 1.00033 1.35045
952.72000 1.00033 1.35045
952.73000 1.00033 1.35045
952.74000 1.00033 1.35045
952.75000 1.00033 1.35045
952.76000 1.00033 1.35045
952.77000 1.00033 1.35045
952.78000 1.00033 1.35045
952.79000 1.00033 1.35045
952.80000 1.00033 1.35045
952.81000 1.00033 1.35045
952.82000 1.00033 1.35045
952.83000 1.00033 1.35045
952.84000 1.00033 1.35045
952.85000 1.00033 1.35045
952.86000 1.00033 1.35045
952.87000 1.00033 1.35045
952.88000 1.00033 1.35045
952.89000 1.00033 1.35045
952.90000 1.00033 1.35045
952.91000 1.00033 1.35045
952.92000 1.00033 1.35045
952.93000 1.00033 1.35045
952.94000 1.00033 1.35045
952.95000 1.00033 1.35045
952.96000 1.00033 1.35045
952.97000 1.00033 1.35045
952.98000 1.00033 1.35045
952.99000 1.00033 1.35045
953.00000 1.00033 1.35045
953.01000 1.00033 1.35045
953.02000 1.00033 1.35045
953.03000 1.00033 1.35045
953.04000 1.00033 1.35045
953.05000 1.00033 1.35045
953.06000 1.00033 1.35045
953.07000 1.00033 1.35045
953.08000 1.00033 1.35045
953.09000 1.00033 1.35045
953.10000 1.00033 1.35045
953.11000 1.00033 1.35045
953.12000 1.00033 1.35045
953.13000 1.00033 1.35045
953.14000 1.00033 1.35045
953.15000 1.00033 1.35045
953.16000 1.00033 1.35045
953.17000 1.00033 1.35045
953.18000 1.00033 1.35045
953.19000 1.00033 1.35045
953.20000 1.00033 1.35045
953.21000 1.00033 1.35045
953.22000 1.00033 1.35045
953.23000 1.00033 1.35045
953.24000 1.00033 1.35045
953.25000 1.00033 1.35045
953.26000 1.00033 1.35045
953.27000 1.00033 1.35045
953.28000 1.00033 1.35045
953.29000 1.00033 1.35045
953.30000 1.00033 1.35045
953.31000 1.00033 1.35045
953.32000 1.00033 1.35045
953.33000 1.00033 1.35045
953.34000 1.00033 1.35045
953.35000 1.00033 1.35045
953.36000 1.00033 1.35045
953.37000 1.00033 1.35045
953.38000 1.00033 1.35045
953.39000 1.00033 1.35045
953.40000 1.00033 1.35045
953.41000 1.00033 1.35045
953.42000 1.00033 1.35045
953.43000 1.00033 1.35045
953.44000 1.00033 1.35045
953.45000 1.00033 1.35045
953.46000 1.00033 1.35045
953.47000 1.00033 1.35045
953.48000 1.00033 1.35045
953.49000 1.00033 1.35045
953.50000 1.00033 1.35045
953.51000 1.00033 1.35045
953.52000 1.00033 1.35045
953.53000 1.00033 1.35045
953.54000 1.00033 1.35045
953.55000 1.00033 1.35045
953.56000 1.00033 1.35045
953.57000 1.00033 1.35045
953.58000 1.00033 1.35045
953.59000 1.00033 1.35045
953.60000 1.00033 1.35045
953.61000 1.00033 1.35045
953.62000 1.00033 1.35045
953.63000 1.00033 1.35045
953.64000 1.00033 1.35045
953.65000 1.00033 1.35045
953.66000 1.00033 1.35045
953.67000 1.00033 1.35045
953.68000 1.00033 1.35045
953.69000 1.00033 1.35045
953.70000 1.00033 1.35045
953.71000 1.00033 1.35045
953.72000 1.00033 1.35045
953.73000 1.00033 1.35045
953.74000 1.00033 1.35045
953.75000 1.00033 1.35045
953.76000 1.00033 1.35045
953.77000 1.00033 1.35045
953.78000 1.00033 1.35045
953.79000 1.00033 1.35045
953.80000 1.00033 1.35045
953.81000 1.00033 1.35045
953.82000 1.00033 1.35045
953.83000 1.00033 1.35045
953.84000 1.00033 1.35045
953.85000 1.00033 1.35045
953.86000 1.00033 1.35045
953.87000 1.00033 1.35045
953.88000 1.00033 1.35045
953.89000 1.00033 1.35045
953.90000 1.00033 1.35045
953.91000 1.00033 1.35045
953.92000 1.00033 1.35045
953.93000 1.00033 1.35045
953.94000 1.00033 1.35045
953.95000 1.00033 1.35045
953.96000 1.00033 1.35045
953.97000 1.00033 1.35045
953.98000 1.00033 1.35045
953.99000 1.00033 1.35045
954.00000 1.00033 1.35045
954.01000 1.00033 1.35045
954.02000 1.00033 1.35045
954.03000 1.00033 1.35045
954.04000 1.00033 1.35045
954.05000 1.00033 1.35045
954.06000 1.00033 1.35045
954.07000 1.00033 1.35045
954.08000 1.00033 1.35045
954.09000 1.00033 1.35045
954.10000 1.00033 1.35045
954.11000 1.00033 1.35045
954.12000 1.00033 1.35045
954.13000 1.00033 1.35045
954.14000 1.00033 1.35045
954.15000 1.00033 1.35045
954.16000 1.00033 1.35045
954.17000 1.00033 1.35045
954.18000 1.00033 1.35045
954.19000 1.00033 1.35045
954.20000 1.00033 1.35045
954.21000 1.00033 1.35045
